user_id,start_date,pay_component,paycomponentvalue,currency_code,frequency,seq_number
1187,2023-02-13,Housing Allowance,378.16,EUR,Monthly,3
1187,2025-01-09,Base Salary,7749.08,EUR,Monthly,1
1187,2025-01-09,Transport Allowance,65.33,EUR,Monthly,2
1187,2025-01-09,Housing Allowance,366.56,EUR,Monthly,3
1188,2023-04-24,Base Salary,4520.14,EUR,Monthly,1
1188,2023-04-24,Transport Allowance,68.13,EUR,Monthly,2
1188,2025-11-25,Base Salary,4520.14,EUR,Monthly,1
1188,2025-11-25,Transport Allowance,68.13,EUR,Monthly,2
1189,2024-09-22,Base Salary,6277.71,EUR,Monthly,1
1189,2024-09-22,Transport Allowance,60.85,EUR,Monthly,2
1189,2025-03-09,Base Salary,6326.85,EUR,Monthly,1
1189,2025-03-09,Transport Allowance,60.85,EUR,Monthly,2
1190,2021-09-06,Base Salary,2650.83,EUR,Monthly,1
1190,2021-09-06,Transport Allowance,55.2,EUR,Monthly,2
1190,2025-04-24,Base Salary,4017.23,EUR,Monthly,1
1190,2025-04-24,Transport Allowance,55.2,EUR,Monthly,2
1191,2021-04-27,Base Salary,2837.48,EUR,Monthly,1
1191,2021-04-27,Transport Allowance,66.55,EUR,Monthly,2
1191,2024-04-05,Base Salary,3711.73,EUR,Monthly,1
1191,2024-04-05,Transport Allowance,66.55,EUR,Monthly,2
1191,2025-08-29,Base Salary,3711.73,EUR,Monthly,1
1191,2025-08-29,Transport Allowance,66.55,EUR,Monthly,2
1192,2016-11-17,Base Salary,10165.68,EUR,Monthly,1
1192,2016-11-17,Transport Allowance,60.65,EUR,Monthly,2
1192,2016-11-17,Housing Allowance,245.25,EUR,Monthly,3
1192,2026-01-04,Base Salary,12341.0,EUR,Monthly,1
1192,2026-01-04,Transport Allowance,60.65,EUR,Monthly,2
1192,2026-01-04,Car Allowance,400.0,EUR,Monthly,3
1192,2026-01-04,Housing Allowance,393.03,EUR,Monthly,4
1193,2025-05-14,Base Salary,3080.52,EUR,Monthly,1
1193,2025-05-14,Transport Allowance,55.49,EUR,Monthly,2
1193,2025-07-17,Base Salary,3176.57,EUR,Monthly,1
1193,2025-07-17,Transport Allowance,55.49,EUR,Monthly,2
1194,2023-02-20,Base Salary,7217.18,EUR,Monthly,1
1194,2023-02-20,Transport Allowance,72.8,EUR,Monthly,2
1194,2023-02-20,Housing Allowance,349.5,EUR,Monthly,3
1194,2026-03-06,Base Salary,9804.3,EUR,Monthly,1
1194,2026-03-06,Transport Allowance,72.8,EUR,Monthly,2
1194,2026-03-06,Housing Allowance,402.07,EUR,Monthly,3
1195,2019-07-08,Base Salary,10091.0,EUR,Monthly,1
1195,2019-07-08,Transport Allowance,77.78,EUR,Monthly,2
1195,2025-08-29,Base Salary,10091.0,EUR,Monthly,1
1195,2025-08-29,Transport Allowance,77.78,EUR,Monthly,2
1195,2025-08-29,Car Allowance,400.0,EUR,Monthly,3
1196,2015-08-20,Base Salary,8400.01,EUR,Monthly,1
1196,2015-08-20,Transport Allowance,70.12,EUR,Monthly,2
1196,2025-11-25,Base Salary,10233.57,EUR,Monthly,1
1196,2025-11-25,Transport Allowance,70.12,EUR,Monthly,2
1196,2025-11-25,Car Allowance,400.0,EUR,Monthly,3
1197,2025-07-03,Base Salary,6895.45,EUR,Monthly,1
1197,2025-07-03,Transport Allowance,77.03,EUR,Monthly,2
1197,2025-07-03,Housing Allowance,417.86,EUR,Monthly,3
1198,2013-06-10,Base Salary,4068.08,EUR,Monthly,1
1198,2013-06-10,Transport Allowance,65.4,EUR,Monthly,2
1198,2016-06-06,Base Salary,6362.71,EUR,Monthly,1
1198,2016-06-06,Transport Allowance,65.4,EUR,Monthly,2
1198,2025-01-12,Base Salary,10912.06,EUR,Monthly,1
1198,2025-01-12,Transport Allowance,65.4,EUR,Monthly,2
1198,2025-01-12,Car Allowance,500.0,EUR,Monthly,3
1199,2023-04-18,Base Salary,4405.36,EUR,Monthly,1
1199,2023-04-18,Transport Allowance,66.4,EUR,Monthly,2
1199,2025-08-28,Base Salary,4532.77,EUR,Monthly,1
1199,2025-08-28,Transport Allowance,66.4,EUR,Monthly,2
1200,2025-12-03,Base Salary,7588.03,EUR,Monthly,1
1200,2025-12-03,Transport Allowance,62.86,EUR,Monthly,2
1201,2017-04-12,Base Salary,5351.57,EUR,Monthly,1
1201,2017-04-12,Transport Allowance,74.67,EUR,Monthly,2
1201,2023-04-29,Base Salary,8813.5,EUR,Monthly,1
1201,2023-04-29,Transport Allowance,74.67,EUR,Monthly,2
1201,2025-07-11,Base Salary,8813.5,EUR,Monthly,1
1201,2025-07-11,Transport Allowance,74.67,EUR,Monthly,2
1202,2014-07-04,Base Salary,5662.46,EUR,Monthly,1
1202,2014-07-04,Transport Allowance,74.84,EUR,Monthly,2
1202,2025-07-12,Base Salary,7225.5,EUR,Monthly,1
1202,2025-07-12,Transport Allowance,74.84,EUR,Monthly,2
1203,2016-03-01,Base Salary,4587.63,EUR,Monthly,1
1203,2016-03-01,Transport Allowance,47.18,EUR,Monthly,2
1203,2019-03-10,Base Salary,5818.6,EUR,Monthly,1
1203,2019-03-10,Transport Allowance,47.18,EUR,Monthly,2
1203,2025-01-22,Base Salary,7642.28,EUR,Monthly,1
1203,2025-01-22,Transport Allowance,47.18,EUR,Monthly,2
1204,2025-01-27,Base Salary,3825.07,EUR,Monthly,1
1204,2025-01-27,Transport Allowance,76.54,EUR,Monthly,2
1204,2025-03-18,Base Salary,4075.82,EUR,Monthly,1
1204,2025-03-18,Transport Allowance,76.54,EUR,Monthly,2
1205,2019-01-19,Base Salary,4359.76,EUR,Monthly,1
1205,2019-01-19,Transport Allowance,78.88,EUR,Monthly,2
1205,2022-01-06,Base Salary,6116.44,EUR,Monthly,1
1205,2022-01-06,Transport Allowance,78.88,EUR,Monthly,2
1205,2025-09-20,Base Salary,7507.69,EUR,Monthly,1
1205,2025-09-20,Transport Allowance,78.88,EUR,Monthly,2
1206,2023-11-05,Base Salary,3027.57,EUR,Monthly,1
1206,2023-11-05,Transport Allowance,45.03,EUR,Monthly,2
1206,2025-11-22,Base Salary,3027.57,EUR,Monthly,1
1206,2025-11-22,Transport Allowance,45.03,EUR,Monthly,2
1207,2018-10-19,Base Salary,3606.59,EUR,Monthly,1
1207,2018-10-19,Transport Allowance,64.6,EUR,Monthly,2
1207,2021-11-12,Base Salary,5255.99,EUR,Monthly,1
1207,2021-11-12,Transport Allowance,64.6,EUR,Monthly,2
1207,2025-12-15,Base Salary,6987.0,EUR,Monthly,1
1207,2025-12-15,Transport Allowance,64.6,EUR,Monthly,2
1207,2025-12-15,Car Allowance,400.0,EUR,Monthly,3
1208,2023-02-28,Base Salary,4000.71,EUR,Monthly,1
1208,2023-02-28,Transport Allowance,79.25,EUR,Monthly,2
1208,2025-12-02,Base Salary,5260.6,EUR,Monthly,1
1208,2025-12-02,Transport Allowance,79.25,EUR,Monthly,2
1209,2025-02-05,Base Salary,5813.61,EUR,Monthly,1
1209,2025-02-05,Transport Allowance,48.84,EUR,Monthly,2
1209,2025-11-05,Base Salary,5941.63,EUR,Monthly,1
1209,2025-11-05,Transport Allowance,48.84,EUR,Monthly,2
1209,2025-11-05,Car Allowance,400.0,EUR,Monthly,3
1210,2019-03-26,Base Salary,3163.28,EUR,Monthly,1
1210,2019-03-26,Transport Allowance,54.88,EUR,Monthly,2
1210,2022-03-21,Base Salary,4325.99,EUR,Monthly,1
1210,2022-03-21,Transport Allowance,54.88,EUR,Monthly,2
1210,2025-03-31,Base Salary,6421.37,EUR,Monthly,1
1210,2025-03-31,Transport Allowance,54.88,EUR,Monthly,2
1211,2025-09-05,Base Salary,3431.98,EUR,Monthly,1
1211,2025-09-05,Transport Allowance,46.09,EUR,Monthly,2
1212,2012-11-08,Base Salary,4124.63,EUR,Monthly,1
1212,2012-11-08,Transport Allowance,60.11,EUR,Monthly,2
1212,2015-10-23,Base Salary,5492.65,EUR,Monthly,1
1212,2015-10-23,Transport Allowance,60.11,EUR,Monthly,2
1212,2015-10-23,Housing Allowance,329.84,EUR,Monthly,3
1212,2018-11-18,Base Salary,6934.36,EUR,Monthly,1
1212,2018-11-18,Transport Allowance,60.11,EUR,Monthly,2
1212,2018-11-18,Housing Allowance,337.55,EUR,Monthly,3
1212,2025-03-31,Base Salary,7115.17,EUR,Monthly,1
1212,2025-03-31,Transport Allowance,60.11,EUR,Monthly,2
1212,2025-03-31,Housing Allowance,356.59,EUR,Monthly,3
1213,2019-10-07,Base Salary,5300.58,EUR,Monthly,1
1213,2019-10-07,Transport Allowance,59.21,EUR,Monthly,2
1213,2022-09-29,Base Salary,6680.16,EUR,Monthly,1
1213,2022-09-29,Transport Allowance,59.21,EUR,Monthly,2
1213,2022-09-29,Car Allowance,450.0,EUR,Monthly,3
1213,2022-09-29,Housing Allowance,295.74,EUR,Monthly,4
1213,2025-10-07,Base Salary,8421.92,EUR,Monthly,1
1213,2025-10-07,Transport Allowance,59.21,EUR,Monthly,2
1213,2025-10-07,Car Allowance,450.0,EUR,Monthly,3
1213,2025-10-07,Housing Allowance,246.47,EUR,Monthly,4
1213,2025-11-07,Base Salary,9085.82,EUR,Monthly,1
1213,2025-11-07,Transport Allowance,59.21,EUR,Monthly,2
1213,2025-11-07,Car Allowance,450.0,EUR,Monthly,3
1213,2025-11-07,Housing Allowance,238.15,EUR,Monthly,4
1214,2023-05-11,Base Salary,2909.11,EUR,Monthly,1
1214,2023-05-11,Transport Allowance,49.87,EUR,Monthly,2
1214,2025-08-08,Base Salary,2909.11,EUR,Monthly,1
1214,2025-08-08,Transport Allowance,49.87,EUR,Monthly,2
1215,2019-07-13,Base Salary,7924.38,EUR,Monthly,1
1215,2019-07-13,Transport Allowance,64.44,EUR,Monthly,2
1215,2025-12-29,Base Salary,11344.0,EUR,Monthly,1
1215,2025-12-29,Transport Allowance,64.44,EUR,Monthly,2
1215,2025-12-29,Car Allowance,500.0,EUR,Monthly,3
1216,2021-04-27,Base Salary,3684.53,EUR,Monthly,1
1216,2021-04-27,Transport Allowance,74.52,EUR,Monthly,2
1216,2024-05-14,Base Salary,4977.75,EUR,Monthly,1
1216,2024-05-14,Transport Allowance,74.52,EUR,Monthly,2
1216,2025-06-08,Base Salary,5104.23,EUR,Monthly,1
1216,2025-06-08,Transport Allowance,74.52,EUR,Monthly,2
1217,2024-08-25,Base Salary,4308.44,EUR,Monthly,1
1217,2024-08-25,Transport Allowance,57.61,EUR,Monthly,2
1217,2025-12-01,Base Salary,4599.95,EUR,Monthly,1
1217,2025-12-01,Transport Allowance,57.61,EUR,Monthly,2
1218,2016-05-29,Base Salary,3817.63,EUR,Monthly,1
1218,2016-05-29,Transport Allowance,59.6,EUR,Monthly,2
1218,2019-06-02,Base Salary,5385.09,EUR,Monthly,1
1218,2019-06-02,Transport Allowance,59.6,EUR,Monthly,2
1218,2022-05-18,Base Salary,6615.4,EUR,Monthly,1
1218,2022-05-18,Transport Allowance,59.6,EUR,Monthly,2
1218,2025-02-08,Base Salary,6615.4,EUR,Monthly,1
1218,2025-02-08,Transport Allowance,59.6,EUR,Monthly,2
1219,2016-09-19,Base Salary,3919.01,EUR,Monthly,1
1219,2016-09-19,Transport Allowance,55.1,EUR,Monthly,2
1219,2019-10-11,Base Salary,5606.66,EUR,Monthly,1
1219,2019-10-11,Transport Allowance,55.1,EUR,Monthly,2
1219,2022-09-07,Base Salary,6531.0,EUR,Monthly,1
1219,2022-09-07,Transport Allowance,55.1,EUR,Monthly,2
1219,2025-07-24,Base Salary,7054.1,EUR,Monthly,1
1219,2025-07-24,Transport Allowance,55.1,EUR,Monthly,2
1220,2016-01-26,Base Salary,6204.49,EUR,Monthly,1
1220,2016-01-26,Transport Allowance,75.55,EUR,Monthly,2
1220,2025-06-01,Base Salary,7203.43,EUR,Monthly,1
1220,2025-06-01,Transport Allowance,75.55,EUR,Monthly,2
1221,2013-04-26,Base Salary,2983.43,EUR,Monthly,1
1221,2013-04-26,Transport Allowance,49.39,EUR,Monthly,2
1221,2016-04-08,Base Salary,4450.31,EUR,Monthly,1
1221,2016-04-08,Transport Allowance,49.39,EUR,Monthly,2
1221,2019-04-21,Base Salary,5701.7,EUR,Monthly,1
1221,2019-04-21,Transport Allowance,49.39,EUR,Monthly,2
1221,2025-10-15,Base Salary,7877.96,EUR,Monthly,1
1221,2025-10-15,Transport Allowance,49.39,EUR,Monthly,2
1222,2016-08-15,Base Salary,10451.39,EUR,Monthly,1
1222,2016-08-15,Transport Allowance,45.41,EUR,Monthly,2
1222,2016-08-15,Housing Allowance,342.65,EUR,Monthly,3
1222,2026-01-22,Base Salary,11052.67,EUR,Monthly,1
1222,2026-01-22,Transport Allowance,45.41,EUR,Monthly,2
1222,2026-01-22,Housing Allowance,231.68,EUR,Monthly,3
1223,2021-03-10,Base Salary,3118.68,EUR,Monthly,1
1223,2021-03-10,Transport Allowance,75.97,EUR,Monthly,2
1223,2024-03-13,Base Salary,4271.97,EUR,Monthly,1
1223,2024-03-13,Transport Allowance,75.97,EUR,Monthly,2
1223,2026-01-31,Base Salary,4271.97,EUR,Monthly,1
1223,2026-01-31,Transport Allowance,75.97,EUR,Monthly,2
1224,2014-07-26,Base Salary,3556.26,EUR,Monthly,1
1224,2014-07-26,Transport Allowance,68.03,EUR,Monthly,2
1224,2020-08-12,Base Salary,6516.3,EUR,Monthly,1
1224,2020-08-12,Transport Allowance,68.03,EUR,Monthly,2
1224,2023-07-08,Base Salary,7697.03,EUR,Monthly,1
1224,2023-07-08,Transport Allowance,68.03,EUR,Monthly,2
1224,2025-10-17,Base Salary,7697.03,EUR,Monthly,1
1224,2025-10-17,Transport Allowance,68.03,EUR,Monthly,2
1225,2023-10-22,Base Salary,8017.78,EUR,Monthly,1
1225,2023-10-22,Transport Allowance,79.12,EUR,Monthly,2
1225,2025-01-23,Base Salary,8017.78,EUR,Monthly,1
1225,2025-01-23,Transport Allowance,79.12,EUR,Monthly,2
1225,2025-01-23,Car Allowance,350.0,EUR,Monthly,3
1226,2015-08-22,Base Salary,5646.82,EUR,Monthly,1
1226,2015-08-22,Transport Allowance,49.75,EUR,Monthly,2
1226,2018-08-31,Base Salary,6752.43,EUR,Monthly,1
1226,2018-08-31,Transport Allowance,49.75,EUR,Monthly,2
1226,2018-08-31,Car Allowance,400.0,EUR,Monthly,3
1226,2025-10-27,Base Salary,6752.43,EUR,Monthly,1
1226,2025-10-27,Transport Allowance,49.75,EUR,Monthly,2
1226,2025-10-27,Car Allowance,400.0,EUR,Monthly,3
1227,2018-12-07,Base Salary,4841.22,EUR,Monthly,1
1227,2018-12-07,Transport Allowance,49.8,EUR,Monthly,2
1227,2024-11-13,Base Salary,7968.58,EUR,Monthly,1
1227,2024-11-13,Transport Allowance,49.8,EUR,Monthly,2
1227,2024-11-13,Housing Allowance,377.31,EUR,Monthly,3
1227,2026-01-05,Base Salary,7968.58,EUR,Monthly,1
1227,2026-01-05,Transport Allowance,49.8,EUR,Monthly,2
1227,2026-01-05,Housing Allowance,389.23,EUR,Monthly,3
1228,2019-12-05,Base Salary,2876.5,EUR,Monthly,1
1228,2019-12-05,Transport Allowance,76.28,EUR,Monthly,2
1228,2022-11-10,Base Salary,3755.51,EUR,Monthly,1
1228,2022-11-10,Transport Allowance,76.28,EUR,Monthly,2
1228,2025-11-26,Base Salary,5182.61,EUR,Monthly,1
1228,2025-11-26,Transport Allowance,76.28,EUR,Monthly,2
1228,2025-11-26,Housing Allowance,352.99,EUR,Monthly,3
1228,2026-02-19,Base Salary,5182.61,EUR,Monthly,1
1228,2026-02-19,Transport Allowance,76.28,EUR,Monthly,2
1228,2026-02-19,Housing Allowance,404.67,EUR,Monthly,3
1229,2015-07-09,Base Salary,5852.12,EUR,Monthly,1
1229,2015-07-09,Transport Allowance,66.81,EUR,Monthly,2
1229,2018-07-23,Base Salary,7961.71,EUR,Monthly,1
1229,2018-07-23,Transport Allowance,66.81,EUR,Monthly,2
1229,2021-08-01,Base Salary,10434.06,EUR,Monthly,1
1229,2021-08-01,Transport Allowance,66.81,EUR,Monthly,2
1229,2021-08-01,Housing Allowance,299.97,EUR,Monthly,3
1229,2024-06-26,Base Salary,13141.86,EUR,Monthly,1
1229,2024-06-26,Transport Allowance,66.81,EUR,Monthly,2
1229,2024-06-26,Housing Allowance,293.31,EUR,Monthly,3
1229,2025-10-04,Base Salary,13292.78,EUR,Monthly,1
1229,2025-10-04,Transport Allowance,66.81,EUR,Monthly,2
1229,2025-10-04,Housing Allowance,380.42,EUR,Monthly,3
1230,2025-02-04,Base Salary,6276.59,EUR,Monthly,1
1230,2025-02-04,Transport Allowance,58.47,EUR,Monthly,2
1230,2025-02-04,Housing Allowance,249.66,EUR,Monthly,3
1230,2025-07-04,Base Salary,6784.71,EUR,Monthly,1
1230,2025-07-04,Transport Allowance,58.47,EUR,Monthly,2
1230,2025-07-04,Housing Allowance,293.45,EUR,Monthly,3
1231,2012-05-01,Base Salary,10621.19,EUR,Monthly,1
1231,2012-05-01,Transport Allowance,45.26,EUR,Monthly,2
1231,2025-07-15,Base Salary,10621.19,EUR,Monthly,1
1231,2025-07-15,Transport Allowance,45.26,EUR,Monthly,2
1231,2025-07-15,Car Allowance,450.0,EUR,Monthly,3
1232,2012-02-06,Base Salary,3625.29,EUR,Monthly,1
1232,2012-02-06,Transport Allowance,62.44,EUR,Monthly,2
1232,2026-01-17,Base Salary,5304.94,EUR,Monthly,1
1232,2026-01-17,Transport Allowance,62.44,EUR,Monthly,2
1233,2024-10-25,Base Salary,4062.72,EUR,Monthly,1
1233,2024-10-25,Transport Allowance,70.58,EUR,Monthly,2
1233,2025-04-02,Base Salary,4119.63,EUR,Monthly,1
1233,2025-04-02,Transport Allowance,70.58,EUR,Monthly,2
1234,2021-02-26,Base Salary,3173.66,EUR,Monthly,1
1234,2021-02-26,Transport Allowance,69.92,EUR,Monthly,2
1234,2024-03-14,Base Salary,4293.56,EUR,Monthly,1
1234,2024-03-14,Transport Allowance,69.92,EUR,Monthly,2
1234,2025-07-28,Base Salary,4293.56,EUR,Monthly,1
1234,2025-07-28,Transport Allowance,69.92,EUR,Monthly,2
1235,2015-09-25,Base Salary,8143.8,EUR,Monthly,1
1235,2015-09-25,Transport Allowance,54.42,EUR,Monthly,2
1235,2018-10-08,Base Salary,10087.09,EUR,Monthly,1
1235,2018-10-08,Transport Allowance,54.42,EUR,Monthly,2
1235,2018-10-08,Car Allowance,400.0,EUR,Monthly,3
1235,2025-07-21,Base Salary,10087.09,EUR,Monthly,1
1235,2025-07-21,Transport Allowance,54.42,EUR,Monthly,2
1235,2025-07-21,Car Allowance,400.0,EUR,Monthly,3
1236,2020-04-05,Base Salary,4248.15,EUR,Monthly,1
1236,2020-04-05,Transport Allowance,77.43,EUR,Monthly,2
1236,2025-03-31,Base Salary,6231.26,EUR,Monthly,1
1236,2025-03-31,Transport Allowance,77.43,EUR,Monthly,2
1236,2025-03-31,Car Allowance,450.0,EUR,Monthly,3
1237,2017-09-19,Base Salary,2991.08,EUR,Monthly,1
1237,2017-09-19,Transport Allowance,65.17,EUR,Monthly,2
1237,2020-09-19,Base Salary,4741.28,EUR,Monthly,1
1237,2020-09-19,Transport Allowance,65.17,EUR,Monthly,2
1237,2023-10-15,Base Salary,6043.59,EUR,Monthly,1
1237,2023-10-15,Transport Allowance,65.17,EUR,Monthly,2
1237,2023-10-15,Car Allowance,500.0,EUR,Monthly,3
1237,2025-05-09,Base Salary,6173.66,EUR,Monthly,1
1237,2025-05-09,Transport Allowance,65.17,EUR,Monthly,2
1237,2025-05-09,Car Allowance,500.0,EUR,Monthly,3
1238,2014-10-22,Base Salary,3941.12,EUR,Monthly,1
1238,2014-10-22,Transport Allowance,46.17,EUR,Monthly,2
1238,2017-10-19,Base Salary,5653.23,EUR,Monthly,1
1238,2017-10-19,Transport Allowance,46.17,EUR,Monthly,2
1238,2020-10-09,Base Salary,8140.18,EUR,Monthly,1
1238,2020-10-09,Transport Allowance,46.17,EUR,Monthly,2
1238,2023-10-07,Base Salary,9860.53,EUR,Monthly,1
1238,2023-10-07,Transport Allowance,46.17,EUR,Monthly,2
1238,2025-05-17,Base Salary,9860.53,EUR,Monthly,1
1238,2025-05-17,Transport Allowance,46.17,EUR,Monthly,2
1239,2022-08-02,Base Salary,3463.43,EUR,Monthly,1
1239,2022-08-02,Transport Allowance,46.33,EUR,Monthly,2
1239,2025-08-15,Base Salary,4781.66,EUR,Monthly,1
1239,2025-08-15,Transport Allowance,46.33,EUR,Monthly,2
1239,2025-11-05,Base Salary,4871.92,EUR,Monthly,1
1239,2025-11-05,Transport Allowance,46.33,EUR,Monthly,2
1240,2022-01-25,Base Salary,5275.17,EUR,Monthly,1
1240,2022-01-25,Transport Allowance,61.91,EUR,Monthly,2
1240,2024-12-29,Base Salary,7971.24,EUR,Monthly,1
1240,2024-12-29,Transport Allowance,61.91,EUR,Monthly,2
1240,2024-12-29,Car Allowance,350.0,EUR,Monthly,3
1240,2024-12-29,Housing Allowance,281.09,EUR,Monthly,4
1240,2025-10-05,Base Salary,8040.96,EUR,Monthly,1
1240,2025-10-05,Transport Allowance,61.91,EUR,Monthly,2
1240,2025-10-05,Car Allowance,350.0,EUR,Monthly,3
1240,2025-10-05,Housing Allowance,327.66,EUR,Monthly,4
1241,2012-06-17,Base Salary,3760.16,EUR,Monthly,1
1241,2012-06-17,Transport Allowance,78.66,EUR,Monthly,2
1241,2015-06-18,Base Salary,5146.77,EUR,Monthly,1
1241,2015-06-18,Transport Allowance,78.66,EUR,Monthly,2
1241,2025-07-20,Base Salary,8705.1,EUR,Monthly,1
1241,2025-07-20,Transport Allowance,78.66,EUR,Monthly,2
1242,2019-04-17,Base Salary,4260.98,EUR,Monthly,1
1242,2019-04-17,Transport Allowance,47.8,EUR,Monthly,2
1242,2022-03-30,Base Salary,6272.95,EUR,Monthly,1
1242,2022-03-30,Transport Allowance,47.8,EUR,Monthly,2
1242,2025-05-03,Base Salary,6860.3,EUR,Monthly,1
1242,2025-05-03,Transport Allowance,47.8,EUR,Monthly,2
1242,2025-07-24,Base Salary,6913.65,EUR,Monthly,1
1242,2025-07-24,Transport Allowance,47.8,EUR,Monthly,2
1243,2015-02-03,Base Salary,3699.09,EUR,Monthly,1
1243,2015-02-03,Transport Allowance,70.56,EUR,Monthly,2
1243,2018-01-22,Base Salary,5646.05,EUR,Monthly,1
1243,2018-01-22,Transport Allowance,70.56,EUR,Monthly,2
1243,2021-02-09,Base Salary,7874.78,EUR,Monthly,1
1243,2021-02-09,Transport Allowance,70.56,EUR,Monthly,2
1243,2024-02-19,Base Salary,9212.86,EUR,Monthly,1
1243,2024-02-19,Transport Allowance,70.56,EUR,Monthly,2
1243,2025-09-11,Base Salary,10174.85,EUR,Monthly,1
1243,2025-09-11,Transport Allowance,70.56,EUR,Monthly,2
1244,2018-06-13,Base Salary,7068.29,EUR,Monthly,1
1244,2018-06-13,Transport Allowance,63.42,EUR,Monthly,2
1244,2025-06-27,Base Salary,8593.49,EUR,Monthly,1
1244,2025-06-27,Transport Allowance,63.42,EUR,Monthly,2
1245,2019-09-26,Base Salary,2868.92,EUR,Monthly,1
1245,2019-09-26,Transport Allowance,75.08,EUR,Monthly,2
1245,2022-10-18,Base Salary,3918.26,EUR,Monthly,1
1245,2022-10-18,Transport Allowance,75.08,EUR,Monthly,2
1245,2025-08-27,Base Salary,5256.3,EUR,Monthly,1
1245,2025-08-27,Transport Allowance,75.08,EUR,Monthly,2
1245,2025-08-27,Housing Allowance,365.13,EUR,Monthly,3
1245,2025-09-14,Base Salary,5666.91,EUR,Monthly,1
1245,2025-09-14,Transport Allowance,75.08,EUR,Monthly,2
1245,2025-09-14,Housing Allowance,261.47,EUR,Monthly,3
1246,2024-12-13,Base Salary,3419.19,EUR,Monthly,1
1246,2024-12-13,Transport Allowance,63.09,EUR,Monthly,2
1246,2025-06-16,Base Salary,3419.19,EUR,Monthly,1
1246,2025-06-16,Transport Allowance,63.09,EUR,Monthly,2
1247,2024-10-16,Base Salary,2658.84,EUR,Monthly,1
1247,2024-10-16,Transport Allowance,63.32,EUR,Monthly,2
1247,2025-11-14,Base Salary,2809.57,EUR,Monthly,1
1247,2025-11-14,Transport Allowance,63.32,EUR,Monthly,2
1248,2013-05-23,Base Salary,4975.12,EUR,Monthly,1
1248,2013-05-23,Transport Allowance,66.35,EUR,Monthly,2
1248,2016-04-27,Base Salary,6705.58,EUR,Monthly,1
1248,2016-04-27,Transport Allowance,66.35,EUR,Monthly,2
1248,2016-04-27,Car Allowance,500.0,EUR,Monthly,3
1248,2019-05-17,Base Salary,7928.24,EUR,Monthly,1
1248,2019-05-17,Transport Allowance,66.35,EUR,Monthly,2
1248,2019-05-17,Car Allowance,500.0,EUR,Monthly,3
1248,2026-01-11,Base Salary,7928.24,EUR,Monthly,1
1248,2026-01-11,Transport Allowance,66.35,EUR,Monthly,2
1248,2026-01-11,Car Allowance,500.0,EUR,Monthly,3
1249,2024-09-28,Base Salary,3463.32,EUR,Monthly,1
1249,2024-09-28,Transport Allowance,53.58,EUR,Monthly,2
1249,2025-02-19,Base Salary,3518.02,EUR,Monthly,1
1249,2025-02-19,Transport Allowance,53.58,EUR,Monthly,2
1250,2017-12-14,Base Salary,5578.18,EUR,Monthly,1
1250,2017-12-14,Transport Allowance,67.07,EUR,Monthly,2
1250,2017-12-14,Housing Allowance,346.02,EUR,Monthly,3
1250,2020-12-04,Base Salary,7183.69,EUR,Monthly,1
1250,2020-12-04,Transport Allowance,67.07,EUR,Monthly,2
1250,2020-12-04,Housing Allowance,347.12,EUR,Monthly,3
1250,2025-11-27,Base Salary,7324.05,EUR,Monthly,1
1250,2025-11-27,Transport Allowance,67.07,EUR,Monthly,2
1250,2025-11-27,Housing Allowance,350.5,EUR,Monthly,3
